ttl,rttMean,rttPrev,latitud,longitud
172.17.80.1,123.94737402598064,0.0,noLocAv,noLocAvc
10.90.0.1,130.24808565775552,6.300711631774888,noLocAv,noLocAvc
3.3.3.1,130.41384518146515,0.16575952370962455,47.6339,-122.3476
213.248.84.80,269.0695921579997,138.65574697653454,25.7743,-80.1937
62.115.119.230,272.0609995035025,2.9914073455028074,39.0437,-77.4875
62.115.122.158,344.2820585691012,72.2210590655987,48.8534,2.3488
62.115.42.51,350.5490566122121,6.2669980431109025,48.8534,2.3488
